"project","version","class","lignes_code","lignes_comm","nb_methodes","nb_interfaces","nb_sous_classes","nb_classes_abstract","jax_nb_methodes_abstraites","DJEA","NDJEA","ICU","ICNU","ICD","ICC","encapsulation_rate_methods","encapsulation_rate_fields","encapsulation_rate_total","dms_score","CohesionRate"
"Math-2","fixed","ComplexUtils","87","5","2","0","0","0","0","0","1","3","0","0","0","0.0000","1.0000","0.0000","0.0226","0.0000"
"Math-2","fixed","Osborne2Function","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.3839","0.0000"
"Math-2","fixed","BigRealTest","189","1","14","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.0000","0.0975","0.0000"
"Math-2","fixed","MultivariateDifferentiableVectorFunction","44","3","1","1","0","0","1","0","1","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","DimensionMismatchExceptionTest","34","2","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0516","0.0000"
"Math-2","fixed","NonNegativeConstraint","48","5","1","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","fixed","DataTransferObject","","","","","","","","","","","","","","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","fixed","Cos","54","5","3","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0172","0.0000"
"Math-2","fixed","AdamsNordsieckTransformer","340","29","6","0","0","0","0","0","0","13","0","0","0","0.1667","1.0000","0.4444","0.0280","0.6667"
"Math-2","fixed","Sqrt","54","5","3","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0172","0.0000"
"Math-2","fixed","GTest","537","17","10","0","0","0","0","0","28","10","0","0","0","0.2000","1.0000","0.2000","0.0487","0.0000"
"Math-2","fixed","PoissonDistributionTest","235","16","16","0","1","0","0","0","0","4","0","0","0","0.0625","1.0000","0.1176","0.0433","0.1250"
"Math-2","fixed","NevilleInterpolator","61","4","1","0","0","0","0","0","3","5","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Math-2","fixed","SobolSequenceGenerator","326","34","5","0","0","0","0","1","2","14","0","0","0","0.4000","1.0000","0.7857","0.0677","1.0000"
"Math-2","fixed","NotFiniteNumberException","55","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","ListUnivariateImpl","206","25","10","0","1","0","0","0","0","9","0","0","0","0.0000","1.0000","0.2308","0.0403","0.9000"
"Math-2","fixed","ContinuousOutputModelTest","197","12","11","0","0","0","0","0","14","15","0","0","0","0.2222","0.0000","0.1818","0.0859","0.5556"
"Math-2","fixed","CircleScalar","88","2","6","0","0","0","0","0","0","4","0","0","0","0.1667","1.0000","0.2857","0.0624","0.8333"
"Math-2","fixed","SimpleRegression","891","53","30","0","0","0","0","0","8","8","0","0","0","0.0667","1.0000","0.3000","0.0330","1.0000"
"Math-2","fixed","VariableStepHandler","","","","","","","","","","","","","","0.0000","1.0000","0.6000","0.0581","1.0000"
"Math-2","fixed","RegulaFalsiSolverTest","59","8","4","0","1","0","0","0","0","4","0","0","0","0.6667","1.0000","0.6667","0.0194","0.0000"
"Math-2","fixed","RandomVectorGenerator","35","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","SparseRealMatrixTest","699","81","31","0","0","0","0","0","0","8","0","0","0","0.1290","1.0000","0.6087","0.1366","0.9355"
"Math-2","fixed","DescriptiveStatistics","763","77","46","0","0","0","0","0","7","20","0","0","0","0.0000","0.9333","0.2295","0.0295","0.8913"
"Math-2","fixed","ProcessModel","74","7","5","1","0","0","5","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","BinaryMutation","57","5","1","0","0","0","0","0","1","4","0","0","0","0.0000","1.0000","0.0000","0.1129","0.0000"
"Math-2","fixed","FastSineTransformerTest","301","17","16","0","1","0","0","1","0","13","0","0","0","0.0000","1.0000","0.2000","0.0377","0.4375"
"Math-2","fixed","AbstractLeastSquaresOptimizerAbstractTest","523","4","22","0","0","1","1","3","0","15","0","0","0","0.0000","0.3333","0.2000","0.1362","0.1053"
"Math-2","fixed","ProperBigFractionFormat","239","36","4","0","1","0","0","0","0","6","0","0","0","0.0000","1.0000","0.3333","0.1613","0.5000"
"Math-2","fixed","Ackley","","","","","","","","","","","","","","0.0000","0.0000","0.0000","0.0871","0.0000"
"Math-2","fixed","GaussNewtonOptimizerTest","151","6","6","0","1","0","0","2","0","5","0","0","0","0.0000","1.0000","0.0000","0.0215","0.0000"
"Math-2","fixed","sumMean","","","","","","","","","","","","","","0.0000","1.0000","0.1818","0.0000","1.0000"
"Math-2","fixed","ObjectiveFunction","47","5","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","fixed","MixtureMultivariateNormalDistribution","97","6","1","0","1","0","0","0","0","6","0","0","0","1.0000","1.0000","1.0000","0.0226","0.0000"
"Math-2","fixed","MultidimensionalCounter","298","25","13","0","0","0","0","0","3","3","0","0","0","0.0000","1.0000","0.2500","0.0151","0.8571"
"Math-2","fixed","SemiVariance","370","30","12","0","1","0","0","0","6","5","0","0","0","0.0000","0.6000","0.1875","0.0180","0.8182"
"Math-2","fixed","BisectionSolver","92","9","1","0","1","0","0","0","1","2","0","0","0","1.0000","1.0000","1.0000","0.1452","0.0000"
"Math-2","fixed","PairTest","104","6","7","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.2500","0.0548","0.0000"
"Math-2","fixed","ApplicationProperties","","","","","","","","","","","","","","0.4000","0.5714","0.5263","0.1084","0.6000"
"Math-2","fixed","RiddersSolver","143","19","1","0","1","0","0","0","2","3","0","0","0","1.0000","1.0000","1.0000","0.3710","0.0000"
"Math-2","fixed","ExpandableStatefulODE","331","45","16","0","0","0","0","0","6","4","0","0","0","1.0000","1.0000","1.0000","0.0361","1.0000"
"Math-2","fixed","RealVectorTest","233","27","26","0","1","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0072","0.0000"
"Math-2","fixed","UniformRealDistributionTest","124","15","11","0","1","0","0","0","0","3","0","0","0","0.0000","1.0000","0.0000","0.0258","0.0000"
"Math-2","fixed","StepNormalizerBounds","84","11","2","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-2","fixed","ChiSquareTestTest","261","31","7","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.1250","0.1364","1.0000"
"Math-2","fixed","GeometricMean","215","18","10","0","1","0","0","0","4","10","0","0","0","0.1000","1.0000","0.2500","0.0252","0.8000"
"Math-2","fixed","TestProblemFactory","50","5","1","0","0","0","0","0","0","0","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","fixed","AbstractOptimizer","226","27","15","0","0","1","1","0","4","6","0","0","0","0.0000","1.0000","0.0000","0.0120","0.9167"
"Math-2","fixed","LowerBoundMapper","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0129","1.0000"
"Math-2","fixed","DfpMath","968","70","20","0","0","0","0","0","0","0","0","0","0","0.5000","1.0000","0.5238","0.2360","0.0000"
"Math-2","fixed","GraggBulirschStoerIntegratorTest","426","5","23","0","0","0","0","0","54","18","0","0","0","0.0000","1.0000","0.6000","0.0975","0.0000"
"Math-2","fixed","MultivariateNormalMixtureExpectationMaximizationTest","349","18","10","0","0","0","0","0","0","14","0","0","0","0.1000","1.0000","0.1000","0.0613","0.0000"
"Math-2","fixed","VectorialMean","106","10","5","0","0","0","0","0","1","3","0","0","0","0.0000","1.0000","0.2857","0.0245","1.0000"
"Math-2","fixed","FitnessCachingTest","95","14","3","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.0000","0.0290","1.0000"
"Math-2","fixed","DormandPrince54StepInterpolator","223","30","4","0","1","0","0","0","0","3","0","0","0","0.5000","1.0000","0.9048","0.0210","0.7500"
"Math-2","fixed","DoubleArray","111","10","8","1","0","0","8","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","MathUtilsTest","337","14","19","0","0","0","0","0","0","9","0","0","0","0.0000","1.0000","0.0000","0.1075","0.0000"
"Math-2","fixed","AbstractLeastSquaresOptimizerTestValidation","320","51","4","0","1","0","0","0","0","11","0","0","0","0.0000","1.0000","0.0000","0.2484","0.6667"
"Math-2","fixed","SparseFieldMatrix","187","18","9","0","1","0","0","0","0","3","0","0","0","0.1111","1.0000","0.3333","0.0520","0.6667"
"Math-2","fixed","ZipfDistribution","246","23","12","0","1","0","0","0","0","5","0","0","0","0.2500","1.0000","0.5263","0.0231","0.5000"
"Math-2","fixed","ChromosomePair","66","7","3","0","0","0","0","0","0","0","0","0","0","0.0000","1.0000","0.4000","0.0129","0.0000"
"Math-2","fixed","PoissonDistribution","375","28","11","0","1","0","0","0","0","8","0","0","0","0.0909","0.7500","0.3684","0.0507","0.8182"
"Math-2","fixed","BOBYQAOptimizer","2465","370","11","0","2","0","0","0","0","10","0","0","0","1.0000","1.0000","1.0000","0.4777","0.7273"
"Math-2","fixed","BardFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1129","0.0000"
"Math-2","fixed","MultivariateInterpolator","52","3","1","1","0","0","1","0","4","5","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","BigFractionFormat","288","34","11","0","1","0","0","0","1","9","0","0","0","0.0909","1.0000","0.1667","0.0587","0.0000"
"Math-2","fixed","BicubicSplineInterpolatingFunction","592","42","24","0","0","0","0","0","7","7","0","0","0","0.2500","1.0000","0.6000","0.0290","0.8182"
"Math-2","fixed","NullArgumentException","52","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","MidpointIntegrator","68","6","0","0","1","0","0","0","0","0","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","FastSineTransformer","181","11","3","0","0","0","0","0","1","8","0","0","0","0.3333","0.5000","0.4000","0.0914","0.0000"
"Math-2","fixed","LogitTest","225","5","15","0","0","0","0","0","0","12","0","0","0","0.0000","1.0000","0.0625","0.1006","0.2000"
"Math-2","fixed","Function","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","Well19937cTest","115","1","2","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0226","0.0000"
"Math-2","fixed","MultivariateFunctionPenaltyAdapterTest","192","2","10","0","0","0","0","0","0","10","0","0","0","0.0000","1.0000","0.5455","0.0697","0.0000"
"Math-2","fixed","SaddlePointExpansion","201","39","3","0","0","0","0","0","0","3","0","0","0","0.0000","1.0000","0.4000","0.0903","0.0000"
"Math-2","fixed","TooManyIterationsException","40","4","0","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","MidpointIntegratorTest","189","1","10","0","0","0","0","0","24","17","0","0","0","0.0000","1.0000","0.0000","0.1110","0.0000"
"Math-2","fixed","LeastSquaresProblem","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0484","0.0000"
"Math-2","fixed","AggregateSummaryStatistics","421","31","17","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.4000","0.0393","1.0000"
"Math-2","fixed","DormandPrince853Integrator","287","42","2","0","1","0","0","0","0","1","0","0","0","0.5000","1.0000","0.9545","0.0419","0.0000"
"Math-2","fixed","ConstantDistribution","","","","","","","","","","","","","","0.0000","1.0000","0.1538","0.0009","1.0000"
"Math-2","fixed","Sigmoid","218","23","7","0","0","0","0","0","7","10","0","0","0","0.3333","1.0000","0.3333","0.0341","1.0000"
"Math-2","fixed","SubLine","212","19","6","0","1","0","0","0","1","7","0","0","0","0.3333","1.0000","0.3333","0.1199","1.0000"
"Math-2","fixed","WithMaxEvaluations","36","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","PlaneTest","169","1","10","0","0","0","0","0","12","8","0","0","0","0.0000","1.0000","0.0000","0.1445","0.0000"
"Math-2","fixed","MicrosphereSurfaceElement","","","","","","","","","","","","","","0.0000","1.0000","0.3750","0.0019","0.8000"
"Math-2","fixed","ExponentialDistributionTest","135","12","12","0","1","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0495","0.0000"
"Math-2","fixed","TransformType","31","4","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-2","fixed","ThreeEighthesStepInterpolatorTest","98","1","2","0","0","0","0","1","9","16","0","0","0","0.0000","1.0000","0.0000","0.1823","0.0000"
"Math-2","fixed","SchedulingChecker","","","","","","","","","","","","","","0.0000","1.0000","0.6000","0.0052","0.6000"
"Math-2","fixed","UnivariateStatisticAbstractTest","226","20","8","0","0","1","2","0","0","10","0","0","0","0.0000","1.0000","0.7778","0.0927","0.8333"
"Math-2","fixed","HessenbergTransformer","233","23","5","0","0","0","0","0","0","2","0","0","0","0.2000","1.0000","0.6000","0.0671","1.0000"
"Math-2","fixed","FractionConversionException","56","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","NotARotationMatrixException","48","4","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","IntDoublePair","","","","","","","","","","","","","","0.0000","1.0000","0.4000","0.0043","0.6667"
"Math-2","fixed","FrenchVector3DFormatTest","34","1","2","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","fixed","Exp","54","5","3","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0172","0.0000"
"Math-2","fixed","FastFourierTransformer","675","53","14","0","0","0","0","0","2","12","0","0","0","0.1667","1.0000","0.3750","0.0548","0.5000"
"Math-2","fixed","Edge","","","","","","","","","","","","","","0.2000","1.0000","0.3333","0.0043","1.0000"
"Math-2","fixed","InverseHilbertMatrix","100","11","4","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.2000","0.0452","1.0000"
"Math-2","fixed","SimplePointChecker","146","8","1","0","1","0","0","0","0","3","0","0","0","0.0000","1.0000","0.6667","0.1323","0.0000"
"Math-2","fixed","EnumeratedIntegerDistribution","211","14","8","0","1","0","0","0","0","10","0","0","0","0.0000","1.0000","0.2000","0.0452","0.8750"
"Math-2","fixed","ComplexFormatTest","33","1","2","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","fixed","SpearmansCorrelation","260","18","8","0","0","0","0","0","0","12","0","0","0","0.3750","1.0000","0.5455","0.0766","0.5000"
"Math-2","fixed","CodyWaite","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","fixed","LegendreHighPrecisionRuleFactory","216","40","1","0","1","0","0","0","1","4","0","0","0","1.0000","1.0000","1.0000","0.6290","0.0000"
"Math-2","fixed","MaxCountExceededCallback","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","RunTest","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0000","0.0000"
"Math-2","fixed","Node","","","","","","","","","","","","","","0.4286","1.0000","0.5789","0.0523","1.0000"
"Math-2","fixed","UnitSphereRandomVectorGenerator","81","10","1","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.6667","0.0452","0.0000"
"Math-2","fixed","MultivariateDifferentiableMultiStartOptimizer","53","3","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","DifferentiableMultivariateVectorFunction","37","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","fixed","PolynomialFunction","413","28","18","0","0","0","0","0","7","12","0","0","0","0.0000","1.0000","0.0000","0.0444","0.8750"
"Math-2","fixed","Euclidean1D","83","13","4","0","0","0","0","0","1","4","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","fixed","GaussIntegratorTest","75","2","3","0","0","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0581","0.0000"
"Math-2","fixed","Beta","511","24","12","0","0","0","0","0","4","4","0","0","0","0.4000","1.0000","0.5385","0.0935","0.4000"
"Math-2","fixed","BaseMultiStartMultivariateOptimizer","230","33","6","0","1","1","3","0","0","4","0","0","0","0.5000","1.0000","0.7692","0.0473","1.0000"
"Math-2","fixed","SimpleInverseFunction","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0048","0.0000"
"Math-2","fixed","AbstractRealDistributionTest","211","2","24","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0237","0.0000"
"Math-2","fixed","EuclideanDoublePoint","101","11","6","0","0","0","0","0","0","4","0","0","0","0.0000","1.0000","0.2500","0.0237","1.0000"
"Math-2","fixed","GraggBulirschStoerStepInterpolator","406","32","7","0","1","0","0","2","1","7","0","0","0","0.4286","1.0000","0.7333","0.0571","0.8571"
"Math-2","fixed","SmoothingPolynomialBicubicSplineInterpolator","170","22","1","0","1","0","0","0","4","11","0","0","0","0.0000","1.0000","0.8000","0.2581","0.0000"
"Math-2","fixed","RombergIntegrator","143","9","1","0","1","0","0","0","2","6","0","0","0","1.0000","0.0000","0.5000","0.1935","0.0000"
"Math-2","fixed","RealVectorFormatAbstractTest","355","2","32","0","0","1","2","0","0","6","0","0","0","0.0625","0.0000","0.0588","0.0496","0.8333"
"Math-2","fixed","PathIsExploredException","","","","","","","","","","","","","","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","fixed","StepNormalizerOutputTestBase","282","17","29","0","0","1","7","0","68","11","0","0","0","0.3103","1.0000","0.3333","0.0408","0.0909"
"Math-2","fixed","LUDecomposition","386","42","10","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.4286","0.0490","1.0000"
"Math-2","fixed","BinaryChromosomeTest","65","2","3","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0581","0.0000"
"Math-2","fixed","DefaultProcessModel","166","15","5","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","fixed","SobolSequenceGeneratorTest","107","5","5","0","0","0","0","1","0","5","0","0","0","0.0000","1.0000","0.2857","0.0503","0.6000"
"Math-2","fixed","HaltonSequenceGenerator","184","15","4","0","0","0","0","0","1","5","0","0","0","0.2500","1.0000","0.7000","0.0113","1.0000"
"Math-2","fixed","HarmonicOscillator","184","14","7","0","0","0","0","0","7","9","0","0","0","0.3333","1.0000","0.3333","0.0313","0.7500"
"Math-2","fixed","HighamHall54Integrator","136","11","2","0","1","0","0","0","0","1","0","0","0","0.5000","1.0000","0.8571","0.0355","0.0000"
